runner_id,runner_name,session_num,date,age,gender,height_cm,weight_kg,bmi,location,altitude_m,latitude,longitude,route_distance_m,avg_pace_s_per_km,total_time_s,improvement_pct
runner-064,Kasun 3,6,2026-02-09,62,M,169.3,86.5,30.2,Kandy Lake,510,7.29,80.64,7000,420.8,2945.6,11.95
runner-065,Malith 3,1,2026-01-05,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,415.8,4158.0,0.0
runner-065,Malith 3,2,2026-01-12,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,382.6,3826.0,3.83
runner-065,Malith 3,3,2026-01-19,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,367.0,3670.0,7.66
runner-065,Malith 3,4,2026-01-26,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,355.6,3556.0,11.49
runner-065,Malith 3,5,2026-02-02,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,337.5,3375.0,15.32
runner-065,Malith 3,6,2026-02-09,32,M,186.8,69.6,19.9,Sigiriya Base,370,7.96,80.76,10000,308.2,3082.0,19.15
runner-066,Nuwan 3,1,2026-01-05,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,442.7,1770.8,0.0
runner-066,Nuwan 3,2,2026-01-12,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,436.0,1744.0,2.72
runner-066,Nuwan 3,3,2026-01-19,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,417.4,1669.6,5.44
runner-066,Nuwan 3,4,2026-01-26,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,420.2,1680.8,8.16
runner-066,Nuwan 3,5,2026-02-02,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,387.8,1551.2,10.88
runner-066,Nuwan 3,6,2026-02-09,59,M,166.0,78.4,28.5,Sigiriya Base,370,7.96,80.76,4000,366.3,1465.2,13.6
runner-067,Kamal 3,1,2026-01-05,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,509.1,3563.7,0.0
runner-067,Kamal 3,2,2026-01-12,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,503.0,3521.0,0.63
runner-067,Kamal 3,3,2026-01-19,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,510.4,3572.8,1.26
runner-067,Kamal 3,4,2026-01-26,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,505.6,3539.2,1.89
runner-067,Kamal 3,5,2026-02-02,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,503.5,3524.5,2.52
runner-067,Kamal 3,6,2026-02-09,39,M,164.0,82.4,30.6,Horton Plains,2160,6.8,80.8,7000,468.7,3280.9,3.15
runner-068,Dilshan 3,1,2026-01-05,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,391.1,391.1,0.0
runner-068,Dilshan 3,2,2026-01-12,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,414.8,414.8,1.16
runner-068,Dilshan 3,3,2026-01-19,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,380.5,380.5,2.32
runner-068,Dilshan 3,4,2026-01-26,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,375.7,375.7,3.48
runner-068,Dilshan 3,5,2026-02-02,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,389.7,389.7,4.64
runner-068,Dilshan 3,6,2026-02-09,18,M,166.5,62.4,22.5,Horton Plains,2160,6.8,80.8,1000,395.2,395.2,5.8
runner-069,Chamara 3,1,2026-01-05,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,382.7,382.7,0.0
runner-069,Chamara 3,2,2026-01-12,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,368.8,368.8,3.91
runner-069,Chamara 3,3,2026-01-19,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,367.4,367.4,7.82
runner-069,Chamara 3,4,2026-01-26,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,356.6,356.6,11.73
runner-069,Chamara 3,5,2026-02-02,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,323.7,323.7,15.64
runner-069,Chamara 3,6,2026-02-09,36,M,160.5,82.0,31.8,KDU Clubhouse,45,7.0,79.95,1000,311.7,311.7,19.55
runner-070,Asanka 3,1,2026-01-05,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,366.2,1831.0,0.0
runner-070,Asanka 3,2,2026-01-12,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,375.2,1876.0,3.76
runner-070,Asanka 3,3,2026-01-19,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,331.3,1656.5,7.52
runner-070,Asanka 3,4,2026-01-26,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,336.2,1681.0,11.28
runner-070,Asanka 3,5,2026-02-02,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,302.2,1511.0,15.04
runner-070,Asanka 3,6,2026-02-09,25,M,168.1,76.4,27.0,Viharamahadevi Park,8,6.91,79.86,5000,303.6,1518.0,18.8
runner-071,Ruwan 3,1,2026-01-05,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,390.1,702.2,0.0
runner-071,Ruwan 3,2,2026-01-12,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,400.6,721.1,3.52
runner-071,Ruwan 3,3,2026-01-19,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,341.8,615.2,7.04
runner-071,Ruwan 3,4,2026-01-26,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,366.3,659.3,10.56
runner-071,Ruwan 3,5,2026-02-02,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,315.9,568.6,14.08
runner-071,Ruwan 3,6,2026-02-09,27,M,158.6,93.1,37.0,Galle Face Green,3,6.92,79.85,1800,323.2,581.8,17.6
runner-072,Pradeep 3,1,2026-01-05,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,361.3,1806.5,0.0
runner-072,Pradeep 3,2,2026-01-12,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,365.7,1828.5,3.53
runner-072,Pradeep 3,3,2026-01-19,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,337.8,1689.0,7.06
runner-072,Pradeep 3,4,2026-01-26,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,352.4,1762.0,10.59
runner-072,Pradeep 3,5,2026-02-02,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,301.5,1507.5,14.12
runner-072,Pradeep 3,6,2026-02-09,36,M,169.7,52.4,18.2,Sigiriya Base,370,7.96,80.76,5000,327.7,1638.5,17.65
runner-073,Harsha 3,1,2026-01-05,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,425.6,851.2,0.0
runner-073,Harsha 3,2,2026-01-12,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,424.9,849.8,3.5
runner-073,Harsha 3,3,2026-01-19,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,377.9,755.8,7.0
runner-073,Harsha 3,4,2026-01-26,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,393.3,786.6,10.5
runner-073,Harsha 3,5,2026-02-02,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,347.3,694.6,14.0
runner-073,Harsha 3,6,2026-02-09,30,M,177.9,73.9,23.4,Horton Plains,2160,6.8,80.8,2000,382.8,765.6,17.5
runner-074,Saman 3,1,2026-01-05,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,381.3,686.3,0.0
runner-074,Saman 3,2,2026-01-12,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,379.7,683.5,2.26
runner-074,Saman 3,3,2026-01-19,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,392.7,706.9,4.52
runner-074,Saman 3,4,2026-01-26,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,365.3,657.5,6.78
runner-074,Saman 3,5,2026-02-02,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,352.4,634.3,9.04
runner-074,Saman 3,6,2026-02-09,59,M,181.3,73.3,22.3,Bellanwila Park,15,6.84,79.88,1800,354.2,637.6,11.3
runner-075,Lasith 3,1,2026-01-05,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,385.8,578.7,0.0
runner-075,Lasith 3,2,2026-01-12,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,365.0,547.5,2.14
runner-075,Lasith 3,3,2026-01-19,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,352.9,529.4,4.28
runner-075,Lasith 3,4,2026-01-26,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,334.8,502.2,6.42
runner-075,Lasith 3,5,2026-02-02,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,357.0,535.5,8.56
runner-075,Lasith 3,6,2026-02-09,27,M,162.1,84.4,32.1,Viharamahadevi Park,8,6.91,79.86,1500,316.1,474.2,10.7
runner-076,Dinesh 3,1,2026-01-05,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,494.4,3460.8,0.0
runner-076,Dinesh 3,2,2026-01-12,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,483.1,3381.7,0.63
runner-076,Dinesh 3,3,2026-01-19,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,509.4,3565.8,1.26
runner-076,Dinesh 3,4,2026-01-26,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,450.2,3151.4,1.89
runner-076,Dinesh 3,5,2026-02-02,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,466.7,3266.9,2.52
runner-076,Dinesh 3,6,2026-02-09,52,M,166.9,82.2,29.5,Ella Mountain Trail,1041,6.87,81.05,7000,451.1,3157.7,3.15
runner-077,Aravinda 3,1,2026-01-05,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,341.4,1707.0,0.0
runner-077,Aravinda 3,2,2026-01-12,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,341.3,1706.5,1.08
runner-077,Aravinda 3,3,2026-01-19,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,333.0,1665.0,2.16
runner-077,Aravinda 3,4,2026-01-26,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,334.8,1674.0,3.24
runner-077,Aravinda 3,5,2026-02-02,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,319.5,1597.5,4.32
runner-077,Aravinda 3,6,2026-02-09,24,M,172.8,56.3,18.9,KDU Clubhouse,45,7.0,79.95,5000,333.7,1668.5,5.4
runner-078,Sanath 3,1,2026-01-05,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,362.5,652.5,0.0
runner-078,Sanath 3,2,2026-01-12,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,360.0,648.0,1.11
runner-078,Sanath 3,3,2026-01-19,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,357.6,643.7,2.22
runner-078,Sanath 3,4,2026-01-26,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,346.4,623.5,3.33
runner-078,Sanath 3,5,2026-02-02,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,347.5,625.5,4.44
runner-078,Sanath 3,6,2026-02-09,33,M,161.9,72.0,27.5,Viharamahadevi Park,8,6.91,79.86,1800,346.6,623.9,5.55
runner-079,Kumara 3,1,2026-01-05,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,434.5,2172.5,0.0
runner-079,Kumara 3,2,2026-01-12,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,415.3,2076.5,3.65
runner-079,Kumara 3,3,2026-01-19,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,395.4,1977.0,7.3
runner-079,Kumara 3,4,2026-01-26,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,393.7,1968.5,10.95
runner-079,Kumara 3,5,2026-02-02,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,359.1,1795.5,14.6
runner-079,Kumara 3,6,2026-02-09,58,M,171.8,84.2,28.5,Bellanwila Park,15,6.84,79.88,5000,348.8,1744.0,18.25
runner-080,Mahela 3,1,2026-01-05,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,398.1,796.2,0.0
runner-080,Mahela 3,2,2026-01-12,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,374.3,748.6,4.0
runner-080,Mahela 3,3,2026-01-19,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,354.7,709.4,8.0
runner-080,Mahela 3,4,2026-01-26,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,355.0,710.0,12.0
runner-080,Mahela 3,5,2026-02-02,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,326.2,652.4,16.0
runner-080,Mahela 3,6,2026-02-09,45,M,168.8,62.7,22.0,Kandy Lake,510,7.29,80.64,2000,333.5,667.0,20.0
runner-081,Nimal 3,1,2026-01-05,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,332.0,332.0,0.0
runner-081,Nimal 3,2,2026-01-12,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,313.1,313.1,2.48
runner-081,Nimal 3,3,2026-01-19,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,338.5,338.5,4.96
runner-081,Nimal 3,4,2026-01-26,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,319.5,319.5,7.44
runner-081,Nimal 3,5,2026-02-02,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,280.1,280.1,9.92
runner-081,Nimal 3,6,2026-02-09,19,M,183.6,72.6,21.5,Kandy Lake,510,7.29,80.64,1000,298.2,298.2,12.4
runner-082,Buddhi 3,1,2026-01-05,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,417.2,834.4,0.0
runner-082,Buddhi 3,2,2026-01-12,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,406.1,812.2,2.73
runner-082,Buddhi 3,3,2026-01-19,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,403.6,807.2,5.46
runner-082,Buddhi 3,4,2026-01-26,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,377.7,755.4,8.19
runner-082,Buddhi 3,5,2026-02-02,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,392.2,784.4,10.92
runner-082,Buddhi 3,6,2026-02-09,36,M,172.9,66.4,22.2,Nuwara Eliya Track,1868,6.97,80.77,2000,357.2,714.4,13.65
runner-083,Chamath 3,1,2026-01-05,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,439.2,439.2,0.0
runner-083,Chamath 3,2,2026-01-12,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,423.5,423.5,2.53
runner-083,Chamath 3,3,2026-01-19,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,412.0,412.0,5.06
runner-083,Chamath 3,4,2026-01-26,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,425.5,425.5,7.59
runner-083,Chamath 3,5,2026-02-02,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,398.2,398.2,10.12
runner-083,Chamath 3,6,2026-02-09,58,M,167.8,66.8,23.7,Ella Mountain Trail,1041,6.87,81.05,1000,389.9,389.9,12.65
runner-084,Thisara 3,1,2026-01-05,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,387.4,968.5,0.0
runner-084,Thisara 3,2,2026-01-12,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,397.5,993.8,3.41
runner-084,Thisara 3,3,2026-01-19,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,340.3,850.8,6.82
runner-084,Thisara 3,4,2026-01-26,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,351.1,877.8,10.23
runner-084,Thisara 3,5,2026-02-02,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,335.2,838.0,13.64
runner-084,Thisara 3,6,2026-02-09,52,M,177.4,67.0,21.3,Galle Face Green,3,6.92,79.85,2500,311.2,778.0,17.05
runner-085,Dimuth 3,1,2026-01-05,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,368.7,1474.8,0.0
runner-085,Dimuth 3,2,2026-01-12,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,339.8,1359.2,3.89
runner-085,Dimuth 3,3,2026-01-19,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,336.9,1347.6,7.78
runner-085,Dimuth 3,4,2026-01-26,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,320.3,1281.2,11.67
runner-085,Dimuth 3,5,2026-02-02,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,295.2,1180.8,15.56
runner-085,Dimuth 3,6,2026-02-09,25,M,168.9,75.9,26.6,Diyatha Uyana,12,6.88,79.9,4000,290.8,1163.2,19.45
runner-086,Dhananjaya 3,1,2026-01-05,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,492.9,1478.7,0.0
runner-086,Dhananjaya 3,2,2026-01-12,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,491.0,1473.0,0.88
runner-086,Dhananjaya 3,3,2026-01-19,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,495.5,1486.5,1.76
runner-086,Dhananjaya 3,4,2026-01-26,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,469.4,1408.2,2.64
runner-086,Dhananjaya 3,5,2026-02-02,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,482.6,1447.8,3.52
runner-086,Dhananjaya 3,6,2026-02-09,61,M,172.0,65.6,22.2,Horton Plains,2160,6.8,80.8,3000,466.6,1399.8,4.4
runner-087,Wanindu 3,1,2026-01-05,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,370.5,1482.0,0.0
runner-087,Wanindu 3,2,2026-01-12,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,364.9,1459.6,0.91
runner-087,Wanindu 3,3,2026-01-19,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,366.6,1466.4,1.82
runner-087,Wanindu 3,4,2026-01-26,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,357.1,1428.4,2.73
runner-087,Wanindu 3,5,2026-02-02,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,355.4,1421.6,3.64
runner-087,Wanindu 3,6,2026-02-09,22,M,166.1,64.9,23.5,Kandy Lake,510,7.29,80.64,4000,365.5,1462.0,4.55
runner-088,Pathum 3,1,2026-01-05,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,408.0,1632.0,0.0
runner-088,Pathum 3,2,2026-01-12,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,376.4,1505.6,2.56
runner-088,Pathum 3,3,2026-01-19,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,377.8,1511.2,5.12
runner-088,Pathum 3,4,2026-01-26,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,361.3,1445.2,7.68
runner-088,Pathum 3,5,2026-02-02,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,348.3,1393.2,10.24
runner-088,Pathum 3,6,2026-02-09,42,M,160.6,80.1,31.1,Galle Face Green,3,6.92,79.85,4000,340.1,1360.4,12.8
runner-089,Charith 3,1,2026-01-05,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,421.7,2108.5,0.0
runner-089,Charith 3,2,2026-01-12,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,398.0,1990.0,3.83
runner-089,Charith 3,3,2026-01-19,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,380.3,1901.5,7.66
runner-089,Charith 3,4,2026-01-26,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,356.4,1782.0,11.49
runner-089,Charith 3,5,2026-02-02,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,365.4,1827.0,15.32
runner-089,Charith 3,6,2026-02-09,35,M,179.5,77.4,24.0,Ella Mountain Trail,1041,6.87,81.05,5000,336.6,1683.0,19.15
runner-090,Bhanuka 3,1,2026-01-05,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,452.0,678.0,0.0
runner-090,Bhanuka 3,2,2026-01-12,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,436.5,654.8,2.82
runner-090,Bhanuka 3,3,2026-01-19,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,457.0,685.5,5.64
runner-090,Bhanuka 3,4,2026-01-26,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,425.9,638.9,8.46
runner-090,Bhanuka 3,5,2026-02-02,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,410.3,615.5,11.28
runner-090,Bhanuka 3,6,2026-02-09,43,M,168.6,106.1,37.3,Ella Mountain Trail,1041,6.87,81.05,1500,403.2,604.8,14.1
runner-091,Vinuja 4,1,2026-01-05,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,427.2,854.4,0.0
runner-091,Vinuja 4,2,2026-01-12,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,405.0,810.0,2.55
runner-091,Vinuja 4,3,2026-01-19,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,405.5,811.0,5.1
runner-091,Vinuja 4,4,2026-01-26,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,370.5,741.0,7.65
runner-091,Vinuja 4,5,2026-02-02,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,372.7,745.4,10.2
runner-091,Vinuja 4,6,2026-02-09,54,M,176.2,96.7,31.1,Galle Face Green,3,6.92,79.85,2000,364.3,728.6,12.75
runner-092,Tharindu 4,1,2026-01-05,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,342.9,514.3,0.0
runner-092,Tharindu 4,2,2026-01-12,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,331.6,497.4,2.81
runner-092,Tharindu 4,3,2026-01-19,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,323.8,485.7,5.62
runner-092,Tharindu 4,4,2026-01-26,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,303.5,455.2,8.43
runner-092,Tharindu 4,5,2026-02-02,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,299.2,448.8,11.24
runner-092,Tharindu 4,6,2026-02-09,27,M,181.9,73.8,22.3,Viharamahadevi Park,8,6.91,79.86,1500,299.6,449.4,14.05
runner-093,Supun 4,1,2026-01-05,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,348.7,523.0,0.0
runner-093,Supun 4,2,2026-01-12,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,324.5,486.8,2.17
runner-093,Supun 4,3,2026-01-19,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,342.1,513.2,4.34
runner-093,Supun 4,4,2026-01-26,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,332.6,498.9,6.51
runner-093,Supun 4,5,2026-02-02,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,319.5,479.2,8.68
runner-093,Supun 4,6,2026-02-09,21,M,177.8,84.0,26.6,KDU Clubhouse,45,7.0,79.95,1500,307.4,461.1,10.85
runner-094,Kasun 4,1,2026-01-05,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,425.1,425.1,0.0
runner-094,Kasun 4,2,2026-01-12,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,390.7,390.7,4.0
runner-094,Kasun 4,3,2026-01-19,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,399.1,399.1,8.0
runner-094,Kasun 4,4,2026-01-26,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,379.6,379.6,12.0
runner-094,Kasun 4,5,2026-02-02,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,326.9,326.9,16.0
runner-094,Kasun 4,6,2026-02-09,60,M,163.2,73.2,27.5,Bellanwila Park,15,6.84,79.88,1000,343.2,343.2,20.0
runner-095,Malith 4,1,2026-01-05,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,422.4,4224.0,0.0
runner-095,Malith 4,2,2026-01-12,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,417.6,4176.0,2.72
runner-095,Malith 4,3,2026-01-19,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,423.7,4237.0,5.44
runner-095,Malith 4,4,2026-01-26,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,396.7,3967.0,8.16
runner-095,Malith 4,5,2026-02-02,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,369.8,3698.0,10.88
runner-095,Malith 4,6,2026-02-09,38,M,169.7,72.2,25.1,Kandy Lake,510,7.29,80.64,10000,378.4,3784.0,13.6
runner-096,Nuwan 4,1,2026-01-05,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,349.8,699.6,0.0
runner-096,Nuwan 4,2,2026-01-12,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,325.5,651.0,2.01
runner-096,Nuwan 4,3,2026-01-19,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,332.3,664.6,4.02
runner-096,Nuwan 4,4,2026-01-26,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,309.1,618.2,6.03
runner-096,Nuwan 4,5,2026-02-02,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,311.7,623.4,8.04
